https://fis.sandwell.gov.uk/kb5/sandwell/directory/a_to_z.page?itemid=uSKGrbyi_u3gNTrjUX0ZuT8RVRoQ2GW_dBW-c2tZ&nh=100&slaction=REMOVE&titleletter=n;Website;https://www.nationalfosteringgroup.co.uk/national-fostering-agency/midlands/;11;false;1784027680;1784027680
https://fis.sandwell.gov.uk/kb5/sandwell/directory/a_to_z.page?itemid=vAEjoymS1kNivAsaKIc_0PPPecFnfOmKQao0_MX0&nh=100&slaction=ADD&titleletter=n;Website;https://www.nationalfosteringgroup.co.uk/national-fostering-agency/midlands/;11;false;1783732291;1785598980
https://fis.sandwell.gov.uk/kb5/sandwell/directory/a_to_z.page?itemid=vzMzRRUUSCIFZFalhyJV40ST8cYVlPiUbY75zHvH&nh=100&slaction=ADD&titleletter=n;Website;https://www.nationalfosteringgroup.co.uk/national-fostering-agency/midlands/;11;false;1783708161;1783708161
https://fis.sandwell.gov.uk/kb5/sandwell/directory/a_to_z.page?itemid=vzMzRRUUSCIFZFalhyJV40ST8cYVlPiUbY75zHvH&nh=100&slaction=REMOVE&titleletter=n;Website;https://www.nationalfosteringgroup.co.uk/national-fostering-agency/midlands/;11;false;1784017813;1784017813
https://fis.sandwell.gov.uk/kb5/sandwell/directory/a_to_z.page?nh=100&titleletter=n;Website;https://www.nationalfosteringgroup.co.uk/national-fostering-agency/midlands/;11;false;1783548965;1785410785
https://myjobscotland.gov.uk/adult-care/national-fostering-group;https://www.nationalfosteringgroup.co.uk/national-fostering-agency/scotland/;https://www.nationalfosteringgroup.co.uk/national-fostering-agency/scotland/;11;false;1785241445;1789111764
https://myjobscotland.gov.uk/adult-care/national-fostering-group/jobs/supervising-social-worker-482069;https://www.nationalfosteringgroup.co.uk/national-fostering-agency/scotland/;https://www.nationalfosteringgroup.co.uk/national-fostering-agency/scotland/;11;false;1785234357;1786657488
https://www.cheshire-live.co.uk/whats-on/whats-on-news/runcorn-foster-carers-performance-labi-18042815;Fostering Solutions;https://www.nationalfosteringgroup.co.uk/fostering-solutions/;11;true;1785682935;1785682935
https://www.fwi.co.uk/farm-life/farming-families-and-the-future-of-foster-care;National Fostering Group’s website;https://www.nationalfosteringgroup.co.uk/;11;false;1775887363;1788203294
https://www.inyourarea.co.uk/news/how-fostering-16-children-made-this-couple-so-much-happier;www.nationalfosteringgroup.co.uk;http://www.nationalfosteringgroup.co.uk/;11;false;1773689905;1789263018
https://www.justanswer.co.uk/law/myjfm-carers-decided-personal-reasons-finish.html;https://www.nfa.co.uk/thinking-about-fostering/support-and-benefits-for-foster-carers/financial-support/foster-carers-state-benefits-pensions/;https://www.nationalfosteringgroup.co.uk/thinking-about-fostering/support-and-benefits/financial-support/state-benefits-and-pensions/;11;true;1784317211;1784317211
https://www.justanswer.co.uk/tax/ihkjz-detail-dla-adoption-allowance-self.html;https://www.nfa.co.uk/thinking-about-fostering/support-and-benefits-for-foster-carers/financial-support/tax-and-foster-care/;https://www.nationalfosteringgroup.co.uk/thinking-about-fostering/support-and-benefits/financial-support/tax-and-foster-care/;11;true;1784903043;1784903043
https://www.nfa.co.uk/story/blog-news/9-behavioural-management-strategies-you-can-use-at-home/;;https://www.nationalfosteringgroup.co.uk/news-and-blog/behavioural-management-strategies-for-parents-and-foster-carers/;11;false;1779953812;1784885670
https://www.nfa.co.uk/story/blog-news/our-foster-carer-has-self-published-her-first-novel/;;https://www.nationalfosteringgroup.co.uk/news-and-blog/our-foster-carer-has-self-published-her-first-novel/;11;false;1770431243;1789378245
https://www.nfa.co.uk/story/blog-news/understanding-special-educational-needs-for-foster-children/;;https://www.nationalfosteringgroup.co.uk/news-and-blog/understanding-special-educational-needs-for-foster-children/;11;false;1773189509;1773189509
https://uk.ezilon.com/uk/education/special_education/index.shtml;Heath Farm Family Services;https://www.nationalfosteringgroup.co.uk/heath-farm/;10;false;1772088469;1789602117
https://win.wolverhampton.gov.uk/kb5/wolverhampton/directory/results.action?adultchannel=1&nh=10&sr=400;Website;https://www.nationalfosteringgroup.co.uk/national-fostering-agency/midlands/;10;false;1782885826;1783492254
https://win.wolverhampton.gov.uk/kb5/wolverhampton/directory/results.action?adultchannel=8&nh=10&sr=170;Website;https://www.nationalfosteringgroup.co.uk/national-fostering-agency/midlands/;10;false;1783622511;1787028609
https://win.wolverhampton.gov.uk/kb5/wolverhampton/directory/results.action?familychannel=4_10&nh=10&sr=50;Website;https://www.nationalfosteringgroup.co.uk/national-fostering-agency/midlands/;10;false;1783110893;1783110893
https://win.wolverhampton.gov.uk/kb5/wolverhampton/directory/results.action?nh=10&sr=800;Website;https://www.nationalfosteringgroup.co.uk/national-fostering-agency/midlands/;10;false;1782979377;1783478187
https://www.gransnet.com/forums/estrangement/1270619-Update-re-the-younger-grandchildren;www.nfa.co.uk/story/blog-news/what-is-a-trauma-bond-and-how-can-it-affect-children-and-young-people/;https://www.nationalfosteringgroup.co.uk/news-and-blog/what-is-a-trauma-bond-and-how-can-it-affect-children-and-young-people/;10;true;1778179280;1785243137
https://www.nfa.co.uk/national-fostering-agency/;;https://www.nationalfosteringgroup.co.uk/national-fostering-agency/;10;false;1771049345;1784217732
https://askai.glarity.app/search/What-is-the-meaning-and-usage-of-the-term-%22foster%22;[10;https://www.nationalfosteringgroup.co.uk/thinking-about-fostering/what-is-fostering/;9;true;1787042571;1787042571
https://bowkervale.edublogs.org/2023/06/26/safe-over-summer/;https://www.nfa.co.uk/story/story_category/10-common-childhood-accidents-and-how-to-avoid-them-in-your-home/;https://www.nationalfosteringgroup.co.uk/news-and-blog/10-common-childhood-accidents-and-how-to-avoid-them-in-your-home/;9;false;1778943063;1787348185
https://bowkervale.edublogs.org/author/rjacques/page/5/;https://www.nfa.co.uk/story/story_category/10-common-childhood-accidents-and-how-to-avoid-them-in-your-home/;https://www.nationalfosteringgroup.co.uk/news-and-blog/10-common-childhood-accidents-and-how-to-avoid-them-in-your-home/;9;false;1779364511;1785277267
https://bowkervale.edublogs.org/category/community/page/5/;https://www.nfa.co.uk/story/story_category/10-common-childhood-accidents-and-how-to-avoid-them-in-your-home/;https://www.nationalfosteringgroup.co.uk/news-and-blog/10-common-childhood-accidents-and-how-to-avoid-them-in-your-home/;9;false;1778854567;1787781045
https://bowkervale.edublogs.org/category/headteachers-blog/page/4/;https://www.nfa.co.uk/story/story_category/10-common-childhood-accidents-and-how-to-avoid-them-in-your-home/;https://www.nationalfosteringgroup.co.uk/news-and-blog/10-common-childhood-accidents-and-how-to-avoid-them-in-your-home/;9;false;1778494126;1783444570
https://bowkervale.edublogs.org/category/headteachers-blog/page/5/;https://www.nfa.co.uk/story/story_category/10-common-childhood-accidents-and-how-to-avoid-them-in-your-home/;https://www.nationalfosteringgroup.co.uk/news-and-blog/10-common-childhood-accidents-and-how-to-avoid-them-in-your-home/;9;false;1783152055;1783152055
https://bowkervale.edublogs.org/category/pshe/page/7/;https://www.nfa.co.uk/story/story_category/10-common-childhood-accidents-and-how-to-avoid-them-in-your-home/;https://www.nationalfosteringgroup.co.uk/news-and-blog/10-common-childhood-accidents-and-how-to-avoid-them-in-your-home/;9;false;1779413051;1785375610
https://growjo.com/company/LHC;;https://www.nationalfosteringgroup.co.uk/;9;false;1777227535;1777227535
https://growjo.com/company/LINDEN_HOMES_WESTERN;;https://www.nationalfosteringgroup.co.uk/;9;false;1772313116;1787462090
